['day:', 0, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.721245613806998, 'laneEW:', 12.142480484566423, 'laneNS:', 11.837187095076361, 'laneSN:', 11.610601068220939, 'meanTime:', 11.827878565417679]
['day:', 0, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.027253006475288, 'laneEW:', 12.193359502477328, 'laneNS:', 12.136903146241904, 'laneSN:', 11.13645383664412, 'meanTime:', 11.87349237295966]
['day:', 1, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.107804209025254, 'laneEW:', 12.089565944769701, 'laneNS:', 11.007183226106422, 'laneSN:', 11.126547918011246, 'meanTime:', 11.582775324478156]
['day:', 1, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.732456594254007, 'laneEW:', 11.922483142081411, 'laneNS:', 11.501070663540048, 'laneSN:', 11.622495768265768, 'meanTime:', 11.694626542035309]
['day:', 2, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.05466946693241, 'laneEW:', 11.919273133556207, 'laneNS:', 10.997534607575068, 'laneSN:', 11.591653783700986, 'meanTime:', 11.640782747941167]
['day:', 2, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.10139560816983, 'laneEW:', 11.826936181553616, 'laneNS:', 11.242032903035524, 'laneSN:', 11.046860787849338, 'meanTime:', 11.554306370152077]
['day:', 3, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.96407889638353, 'laneEW:', 12.211559569562375, 'laneNS:', 11.97035480429842, 'laneSN:', 10.928875377926586, 'meanTime:', 11.768717162042728]
['day:', 3, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.004156175480157, 'laneEW:', 11.850598727502655, 'laneNS:', 11.183110461619787, 'laneSN:', 11.542847790439819, 'meanTime:', 11.645178288760604]
['day:', 4, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.020881858446309, 'laneEW:', 11.984004922947287, 'laneNS:', 11.165260864409424, 'laneSN:', 11.233960948493598, 'meanTime:', 11.601027148574154]
['day:', 4, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.791144258560733, 'laneEW:', 12.164973319637362, 'laneNS:', 11.217152799214473, 'laneSN:', 11.806674936889792, 'meanTime:', 11.74498632857559]
['day:', 5, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.78241228901481, 'laneEW:', 12.24765795239426, 'laneNS:', 11.49263147259479, 'laneSN:', 11.116012007279986, 'meanTime:', 11.65967843032096]
['day:', 5, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.062316020532556, 'laneEW:', 11.697972788850816, 'laneNS:', 11.650440838109809, 'laneSN:', 11.22348623094369, 'meanTime:', 11.658553969609219]
['day:', 6, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.99453125331287, 'laneEW:', 12.291629004086477, 'laneNS:', 11.473156635385475, 'laneSN:', 11.65551893242741, 'meanTime:', 11.853708956303059]
['day:', 6, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.65030254277533, 'laneEW:', 11.687053527674111, 'laneNS:', 11.357720250810532, 'laneSN:', 11.281904433169734, 'meanTime:', 11.494245188607428]
['day:', 7, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.445725294571682, 'laneEW:', 11.834505451873154, 'laneNS:', 11.434695350762016, 'laneSN:', 12.282840067278753, 'meanTime:', 11.999441541121403]
['day:', 7, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.123035047137174, 'laneEW:', 12.203816014042246, 'laneNS:', 11.764385665411167, 'laneSN:', 11.403591443796328, 'meanTime:', 11.87370704259673]
['day:', 8, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.979300646517492, 'laneEW:', 12.195623684992878, 'laneNS:', 11.368365813839588, 'laneSN:', 11.54061709262326, 'meanTime:', 11.770976809493304]
['day:', 8, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.835376367510591, 'laneEW:', 12.104623733558798, 'laneNS:', 11.49072996790276, 'laneSN:', 11.314918103690333, 'meanTime:', 11.68641204316562]
['day:', 9, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.893004032665635, 'laneEW:', 12.093065867110953, 'laneNS:', 11.350809170327436, 'laneSN:', 11.349439546205888, 'meanTime:', 11.671579654077478]
['day:', 9, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.709635894798046, 'laneEW:', 12.031784158827843, 'laneNS:', 11.443369329012295, 'laneSN:', 11.072326044952687, 'meanTime:', 11.564278856897719]
['day:', 10, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.900342656420067, 'laneEW:', 12.203272057310324, 'laneNS:', 11.309269769308976, 'laneSN:', 11.379205156563387, 'meanTime:', 11.698022409900688]
['day:', 10, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.05358891460819, 'laneEW:', 11.968975630912624, 'laneNS:', 11.167185503795519, 'laneSN:', 11.056164868951887, 'meanTime:', 11.561478729567055]
['day:', 11, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.558565975359052, 'laneEW:', 11.57948428104354, 'laneNS:', 10.919349466875538, 'laneSN:', 10.91608408175233, 'meanTime:', 11.243370951257615]
